JOB_POSTING_NAME,INTERVIEW_NAME,CANDIDATE_ID,INTERVIEWER_ID,SCORE,CREATEDAT_MS
Software Engineer – New Grad,Phone Screen #1,8e2f5607-8cb1-4754-bef1-2ac78871c56d,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-09-11 18:57:53.872
Software Engineer – New Grad,Recruiter Phone Screen,8e2f5607-8cb1-4754-bef1-2ac78871c56d,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-27 18:28:55.088
Software Engineer – New Grad,Onsite Coding Question #1,577af2d8-8b57-4cdc-985d-31ff2341cb3f,fea3236e-92eb-4bb9-87a5-81af670fd86a,3 - Hire,2018-11-28 21:45:50.263
Software Engineer – New Grad,Onsite Value Fit Question - B,577af2d8-8b57-4cdc-985d-31ff2341cb3f,1856f66f-938e-4ad2-85a9-0e60d97935e7,2 - No Hire,2018-11-28 00:58:35.924
Software Engineer – New Grad,Onsite Coding Question #2,577af2d8-8b57-4cdc-985d-31ff2341cb3f,c72f0175-3100-4410-a786-2760341aa0e5,3 - Hire,2018-11-28 00:10:21.718
Software Engineer – New Grad,Onsite Coding Question #1,577af2d8-8b57-4cdc-985d-31ff2341cb3f,2c3b16db-568d-485b-af19-869ec3864d3d,4 - Strong Hire,2018-11-27 21:25:53.469
Software Engineer – New Grad,Onsite Value Fit Question - C,577af2d8-8b57-4cdc-985d-31ff2341cb3f,e2163b5a-b9bc-49f4-92c2-afec04f5ae09,3 - Hire,2018-11-27 19:36:39.205
Software Engineer – New Grad,Phone Screen #2,577af2d8-8b57-4cdc-985d-31ff2341cb3f,9454d685-92d1-4c1d-929f-69f2adb65796,4 - Strong Hire,2018-10-18 18:51:56.957
Software Engineer – New Grad,Phone Screen #2,577af2d8-8b57-4cdc-985d-31ff2341cb3f,af2dc6f4-3ac9-45db-b6e6-eaf774240268,4 - Strong Hire,2018-10-18 18:45:58.579
Software Engineer – New Grad,Phone Screen #1,577af2d8-8b57-4cdc-985d-31ff2341cb3f,e0f3e92c-39e2-4839-af33-b37cd10a84bc,4 - Strong Hire,2018-09-25 18:19:19.020
Software Engineer – New Grad,Phone Screen #1,577af2d8-8b57-4cdc-985d-31ff2341cb3f,13a65a65-a780-46c8-a9f3-b8b064bb6132,4 - Strong Hire,2018-09-25 17:07:50.530
Software Engineer – New Grad,Recruiter Phone Screen,577af2d8-8b57-4cdc-985d-31ff2341cb3f,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-08 00:24:07.733
Software Engineer – New Grad,Onsite Coding Question #2,dd52ad5c-7282-4785-896e-4dd5031d0521,522b9494-0bc1-4f68-8123-f63a9af90a26,2 - No Hire,2018-10-09 14:03:31.945
Software Engineer – New Grad,Onsite Coding Question #1,dd52ad5c-7282-4785-896e-4dd5031d0521,ad76ac92-cc68-40fa-8c74-509305f4a028,2 - No Hire,2018-10-09 04:04:57.843
Software Engineer – New Grad,Onsite Coding Question #2,dd52ad5c-7282-4785-896e-4dd5031d0521,c72f0175-3100-4410-a786-2760341aa0e5,2 - No Hire,2018-10-09 03:59:47.129
Software Engineer – New Grad,Onsite Value Fit Question - D,dd52ad5c-7282-4785-896e-4dd5031d0521,1dedfff4-60c6-4262-93d2-693db5ad64dd,3 - Hire,2018-10-08 19:27:03.552
Software Engineer – New Grad,Phone Screen #2,dd52ad5c-7282-4785-896e-4dd5031d0521,13a65a65-a780-46c8-a9f3-b8b064bb6132,4 - Strong Hire,2018-09-20 20:03:05.366
Software Engineer – New Grad,Phone Screen #1,dd52ad5c-7282-4785-896e-4dd5031d0521,5a616cfd-b027-4313-972d-ac514544e7b7,3 - Hire,2018-09-11 18:39:03.574
Software Engineer – New Grad,Phone Screen #1,dd52ad5c-7282-4785-896e-4dd5031d0521,5a616cfd-b027-4313-972d-ac514544e7b7,3 - Hire,2018-09-11 17:58:45.371
Software Engineer – New Grad,Onsite Coding Question #2,66804972-56e8-434c-93d5-1fe2f53e314a,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-09-24 17:56:25.363
Software Engineer – New Grad,Onsite Value Fit Question - B,66804972-56e8-434c-93d5-1fe2f53e314a,1856f66f-938e-4ad2-85a9-0e60d97935e7,2 - No Hire,2018-09-22 01:46:49.814
Software Engineer – New Grad,Onsite Coding Question #2,66804972-56e8-434c-93d5-1fe2f53e314a,0e5bd2a1-323e-415f-b336-cde838ccadcb,4 - Strong Hire,2018-09-21 23:05:21.826
Software Engineer – New Grad,Onsite Value Fit Question - D,66804972-56e8-434c-93d5-1fe2f53e314a,1dedfff4-60c6-4262-93d2-693db5ad64dd,3 - Hire,2018-09-21 20:04:41.924
Software Engineer – New Grad,Onsite Coding Question #1,66804972-56e8-434c-93d5-1fe2f53e314a,e2163b5a-b9bc-49f4-92c2-afec04f5ae09,3 - Hire,2018-09-21 16:35:53.567
Software Engineer – New Grad,Onsite Coding Question #1,66804972-56e8-434c-93d5-1fe2f53e314a,13a65a65-a780-46c8-a9f3-b8b064bb6132,3 - Hire,2018-09-21 16:33:56.670
Software Engineer – New Grad,Phone Screen #2,66804972-56e8-434c-93d5-1fe2f53e314a,52209d66-bf7f-4cca-9c6b-2c633948bf35,2 - No Hire,2018-09-13 14:45:14.227
Software Engineer – New Grad,Phone Screen #1,66804972-56e8-434c-93d5-1fe2f53e314a,2a1eafce-83dc-42d4-b423-096120f12dfb,4 - Strong Hire,2018-08-30 18:06:04.625
Software Engineer – New Grad,Recruiter Phone Screen,66804972-56e8-434c-93d5-1fe2f53e314a,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-27 19:26:59.718
Software Engineer – Intern,Onsite Coding Question #1,8c701264-aaf4-4d0f-be77-7ae51b6e9162,f54ba51c-6c6d-4224-b75b-673525de74c8,3 - Hire,2019-02-22 23:10:41.045
Software Engineer – Intern,Onsite Value Fit Question - A,8c701264-aaf4-4d0f-be77-7ae51b6e9162,5983bf10-f2c8-4aad-b615-6c4c30201072,2 - No Hire,2019-02-22 19:50:19.706
Software Engineer – Intern,Onsite Value Fit Question - D,8c701264-aaf4-4d0f-be77-7ae51b6e9162,1dedfff4-60c6-4262-93d2-693db5ad64dd,3 - Hire,2019-02-22 19:46:25.052
Software Engineer – Intern,Onsite Coding Question #1,8c701264-aaf4-4d0f-be77-7ae51b6e9162,2c3b16db-568d-485b-af19-869ec3864d3d,3 - Hire,2019-02-22 19:29:42.458
Software Engineer – Intern,Phone Screen #2,8c701264-aaf4-4d0f-be77-7ae51b6e9162,fea3236e-92eb-4bb9-87a5-81af670fd86a,4 - Strong Hire,2019-02-18 23:19:18.698
Software Engineer – Intern,Phone Screen #1,8c701264-aaf4-4d0f-be77-7ae51b6e9162,baa19db3-93f2-4615-a199-5365079a1292,3 - Hire,2019-02-11 22:32:54.388
Software Engineer – Intern,Phone Screen #1,8c701264-aaf4-4d0f-be77-7ae51b6e9162,cd598598-e2bb-4e0e-93a3-169bae2dd824,3 - Hire,2019-02-11 21:05:26.214
Software Engineer – Intern,Onsite Coding Question #1,5da17308-5651-43ba-955c-5a50c6ab917b,ad76ac92-cc68-40fa-8c74-509305f4a028,2 - No Hire,2018-11-06 23:01:18.377
Software Engineer – Intern,Onsite Value Fit Question - B,5da17308-5651-43ba-955c-5a50c6ab917b,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-11-06 20:18:22.612
Software Engineer – Intern,Onsite Value Fit Question - A,5da17308-5651-43ba-955c-5a50c6ab917b,5983bf10-f2c8-4aad-b615-6c4c30201072,2 - No Hire,2018-11-06 19:13:10.051
Software Engineer – Intern,Onsite Coding Question #2,5da17308-5651-43ba-955c-5a50c6ab917b,0e5bd2a1-323e-415f-b336-cde838ccadcb,4 - Strong Hire,2018-11-06 19:04:08.276
Software Engineer – Intern,Onsite Coding Question #1,5da17308-5651-43ba-955c-5a50c6ab917b,af2dc6f4-3ac9-45db-b6e6-eaf774240268,3 - Hire,2018-11-06 18:35:03.925
Software Engineer – Intern,Phone Screen #2,5da17308-5651-43ba-955c-5a50c6ab917b,5a616cfd-b027-4313-972d-ac514544e7b7,4 - Strong Hire,2018-10-24 20:47:15.863
Software Engineer – Intern,Phone Screen #1,5da17308-5651-43ba-955c-5a50c6ab917b,54449cec-90c9-4ca8-ab07-658ad17f53b9,4 - Strong Hire,2018-10-17 21:05:56.338
Software Engineer – Intern,Recruiter Phone Screen,5da17308-5651-43ba-955c-5a50c6ab917b,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-10-04 22:05:25.312
Software Engineer – New Grad,Onsite Coding Question #1,c3b063d8-bf06-4aca-97d9-2ecc7ee690f2,ad76ac92-cc68-40fa-8c74-509305f4a028,3 - Hire,2018-10-17 23:14:41.901
Software Engineer – New Grad,Onsite Coding Question #2,c3b063d8-bf06-4aca-97d9-2ecc7ee690f2,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-10-17 21:35:10.071
Software Engineer – New Grad,Onsite Value Fit Question - C,c3b063d8-bf06-4aca-97d9-2ecc7ee690f2,e2163b5a-b9bc-49f4-92c2-afec04f5ae09,4 - Strong Hire,2018-10-17 20:07:01.468
Software Engineer – New Grad,Onsite Coding Question #1,c3b063d8-bf06-4aca-97d9-2ecc7ee690f2,5983bf10-f2c8-4aad-b615-6c4c30201072,3 - Hire,2018-10-17 18:06:45.478
Software Engineer – New Grad,Onsite Value Fit Question - B,c3b063d8-bf06-4aca-97d9-2ecc7ee690f2,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-10-17 17:37:47.442
Software Engineer – New Grad,Phone Screen #2,c3b063d8-bf06-4aca-97d9-2ecc7ee690f2,4a1937ff-da77-42a0-af48-bc20834a6288,3 - Hire,2018-09-13 17:16:05.823
Software Engineer – New Grad,Phone Screen #2,c3b063d8-bf06-4aca-97d9-2ecc7ee690f2,af2dc6f4-3ac9-45db-b6e6-eaf774240268,4 - Strong Hire,2018-08-31 00:10:01.039
Software Engineer – New Grad,Recruiter Phone Screen,c3b063d8-bf06-4aca-97d9-2ecc7ee690f2,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-27 23:32:31.102
Software Engineer – Intern,Onsite Coding Question #2,c16eba9a-15df-4a60-b55f-61e2f4ee8985,df5de17b-fd9f-45ac-8db2-7bd61d06feec,2 - No Hire,2018-10-25 22:16:45.138
Software Engineer – Intern,Onsite Coding Question #2,c16eba9a-15df-4a60-b55f-61e2f4ee8985,0e5bd2a1-323e-415f-b336-cde838ccadcb,2 - No Hire,2018-10-25 21:53:54.535
Software Engineer – Intern,Onsite Value Fit Question - A,c16eba9a-15df-4a60-b55f-61e2f4ee8985,5983bf10-f2c8-4aad-b615-6c4c30201072,3 - Hire,2018-10-25 20:24:34.479
Software Engineer – Intern,Onsite Coding Question #1,c16eba9a-15df-4a60-b55f-61e2f4ee8985,2c3b16db-568d-485b-af19-869ec3864d3d,4 - Strong Hire,2018-10-25 18:27:26.384
Software Engineer – Intern,Onsite Coding Question #1,c16eba9a-15df-4a60-b55f-61e2f4ee8985,4a1937ff-da77-42a0-af48-bc20834a6288,4 - Strong Hire,2018-10-25 18:05:36.329
Software Engineer – Intern,Phone Screen #2,c16eba9a-15df-4a60-b55f-61e2f4ee8985,fea3236e-92eb-4bb9-87a5-81af670fd86a,3 - Hire,2018-10-03 17:21:56.364
Software Engineer – Intern,Phone Screen #2,c16eba9a-15df-4a60-b55f-61e2f4ee8985,522b9494-0bc1-4f68-8123-f63a9af90a26,3 - Hire,2018-10-01 18:26:09.831
Software Engineer – Intern,Phone Screen #1,c16eba9a-15df-4a60-b55f-61e2f4ee8985,214a9342-7395-455d-a4c0-66ae5741f5e9,4 - Strong Hire,2018-09-18 19:57:46.526
Software Engineer – Intern,Phone Screen #1,c16eba9a-15df-4a60-b55f-61e2f4ee8985,54449cec-90c9-4ca8-ab07-658ad17f53b9,4 - Strong Hire,2018-09-18 18:10:37.420
Software Engineer – New Grad,Onsite Coding Question #2,157c198c-20e7-44ca-ace4-2512c565f84f,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-10-01 16:03:03.186
Software Engineer – New Grad,Onsite Coding Question #1,157c198c-20e7-44ca-ace4-2512c565f84f,03285cd5-11d8-40cc-b58d-d0def7b4fa94,4 - Strong Hire,2018-09-29 23:51:59.748
Software Engineer – New Grad,Onsite Value Fit Question - B,157c198c-20e7-44ca-ace4-2512c565f84f,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-09-28 20:41:06.318
Software Engineer – New Grad,Onsite Coding Question #1,157c198c-20e7-44ca-ace4-2512c565f84f,955a4c54-e7a9-45c1-8e06-6de24a6ed5bc,3 - Hire,2018-09-28 20:40:45.280
Software Engineer – New Grad,Onsite Coding Question #2,157c198c-20e7-44ca-ace4-2512c565f84f,0e5bd2a1-323e-415f-b336-cde838ccadcb,4 - Strong Hire,2018-09-28 20:06:23.760
Software Engineer – New Grad,Phone Screen #2,157c198c-20e7-44ca-ace4-2512c565f84f,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-09-13 19:06:24.490
Software Engineer – New Grad,Phone Screen #1,157c198c-20e7-44ca-ace4-2512c565f84f,4a1937ff-da77-42a0-af48-bc20834a6288,4 - Strong Hire,2018-09-10 19:25:09.683
Software Engineer – Intern,Onsite Coding Question #2,6cc8cc00-4cad-410c-abfd-27c2e1e464db,0e5bd2a1-323e-415f-b336-cde838ccadcb,3 - Hire,2018-10-08 21:07:56.594
Software Engineer – Intern,Onsite Value Fit Question - C,6cc8cc00-4cad-410c-abfd-27c2e1e464db,e2163b5a-b9bc-49f4-92c2-afec04f5ae09,2 - No Hire,2018-10-08 21:06:57.521
Software Engineer – Intern,Onsite Coding Question #1,6cc8cc00-4cad-410c-abfd-27c2e1e464db,e0f3e92c-39e2-4839-af33-b37cd10a84bc,4 - Strong Hire,2018-10-08 19:07:51.763
Software Engineer – Intern,Phone Screen #2,6cc8cc00-4cad-410c-abfd-27c2e1e464db,5a616cfd-b027-4313-972d-ac514544e7b7,4 - Strong Hire,2018-09-11 17:44:26.463
Software Engineer – Intern,Phone Screen #1,6cc8cc00-4cad-410c-abfd-27c2e1e464db,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-09-04 22:30:44.373
Software Engineer – Intern,Recruiter Phone Screen,6cc8cc00-4cad-410c-abfd-27c2e1e464db,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-03 22:06:34.879
Software Engineer – New Grad,Onsite Coding Question #2,b88583a4-94f5-489c-b422-8d2c0d853e6a,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-10-03 22:36:04.563
Software Engineer – New Grad,Onsite Value Fit Question - B,b88583a4-94f5-489c-b422-8d2c0d853e6a,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-10-03 20:23:54.629
Software Engineer – New Grad,Onsite Value Fit Question - D,b88583a4-94f5-489c-b422-8d2c0d853e6a,1dedfff4-60c6-4262-93d2-693db5ad64dd,3 - Hire,2018-10-03 20:12:11.224
Software Engineer – New Grad,Onsite Coding Question #1,b88583a4-94f5-489c-b422-8d2c0d853e6a,4a1937ff-da77-42a0-af48-bc20834a6288,4 - Strong Hire,2018-10-03 17:43:57.805
Software Engineer – New Grad,Onsite Coding Question #2,b88583a4-94f5-489c-b422-8d2c0d853e6a,0e5bd2a1-323e-415f-b336-cde838ccadcb,4 - Strong Hire,2018-10-03 17:43:37.561
Software Engineer – New Grad,Phone Screen #1,b88583a4-94f5-489c-b422-8d2c0d853e6a,df5de17b-fd9f-45ac-8db2-7bd61d06feec,4 - Strong Hire,2018-09-20 21:18:08.490
Software Engineer – New Grad,Onsite Coding Question #1,9433daf4-3508-4d7f-982d-e4825c5dee23,5983bf10-f2c8-4aad-b615-6c4c30201072,3 - Hire,2018-10-08 21:37:29.504
Software Engineer – New Grad,Onsite Coding Question #1,9433daf4-3508-4d7f-982d-e4825c5dee23,03285cd5-11d8-40cc-b58d-d0def7b4fa94,3 - Hire,2018-10-08 15:19:49.690
Software Engineer – New Grad,Onsite Value Fit Question - D,9433daf4-3508-4d7f-982d-e4825c5dee23,1dedfff4-60c6-4262-93d2-693db5ad64dd,4 - Strong Hire,2018-10-05 20:09:33.150
Software Engineer – New Grad,Onsite Value Fit Question - B,9433daf4-3508-4d7f-982d-e4825c5dee23,1856f66f-938e-4ad2-85a9-0e60d97935e7,4 - Strong Hire,2018-10-05 18:39:10.059
Software Engineer – New Grad,Onsite Coding Question #2,9433daf4-3508-4d7f-982d-e4825c5dee23,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-10-05 16:25:25.246
Software Engineer – New Grad,Phone Screen #2,9433daf4-3508-4d7f-982d-e4825c5dee23,2c3b16db-568d-485b-af19-869ec3864d3d,4 - Strong Hire,2018-09-27 18:03:32.528
Software Engineer – New Grad,Phone Screen #1,9433daf4-3508-4d7f-982d-e4825c5dee23,522b9494-0bc1-4f68-8123-f63a9af90a26,4 - Strong Hire,2018-09-18 20:59:14.372
Software Engineer – New Grad,Phone Screen #1,9433daf4-3508-4d7f-982d-e4825c5dee23,cfa46f0f-55fb-4ef0-846b-4be64b68e594,4 - Strong Hire,2018-09-17 22:59:16.853
Software Engineer – New Grad,Recruiter Phone Screen,9433daf4-3508-4d7f-982d-e4825c5dee23,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-11 21:29:59.038
Software Engineer – New Grad,Onsite Coding Question #1,54dd88bc-fed1-47bb-a887-ef21aee01617,ad76ac92-cc68-40fa-8c74-509305f4a028,3 - Hire,2018-09-25 23:36:44.752
Software Engineer – New Grad,Onsite Coding Question #2,54dd88bc-fed1-47bb-a887-ef21aee01617,522b9494-0bc1-4f68-8123-f63a9af90a26,4 - Strong Hire,2018-09-25 23:08:27.394
Software Engineer – New Grad,Onsite Coding Question #2,54dd88bc-fed1-47bb-a887-ef21aee01617,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-09-25 22:14:41.743
Software Engineer – New Grad,Onsite Value Fit Question - B,54dd88bc-fed1-47bb-a887-ef21aee01617,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-09-25 21:12:03.439
Software Engineer – New Grad,Onsite Value Fit Question - D,54dd88bc-fed1-47bb-a887-ef21aee01617,1dedfff4-60c6-4262-93d2-693db5ad64dd,3 - Hire,2018-09-25 17:03:31.277
Software Engineer – New Grad,Phone Screen #2,54dd88bc-fed1-47bb-a887-ef21aee01617,4a1937ff-da77-42a0-af48-bc20834a6288,4 - Strong Hire,2018-09-19 23:07:12.368
Software Engineer – New Grad,Phone Screen #1,54dd88bc-fed1-47bb-a887-ef21aee01617,9454d685-92d1-4c1d-929f-69f2adb65796,4 - Strong Hire,2018-09-04 22:36:42.886
Software Engineer – New Grad,Phone Screen #1,54dd88bc-fed1-47bb-a887-ef21aee01617,54449cec-90c9-4ca8-ab07-658ad17f53b9,4 - Strong Hire,2018-09-02 18:16:58.654
Software Engineer – New Grad,Onsite Coding Question #2,af2beef8-a926-43fb-b691-7ca91dc15c9c,0e5bd2a1-323e-415f-b336-cde838ccadcb,4 - Strong Hire,2018-10-15 21:43:15.119
Software Engineer – New Grad,Onsite Value Fit Question - C,af2beef8-a926-43fb-b691-7ca91dc15c9c,e2163b5a-b9bc-49f4-92c2-afec04f5ae09,3 - Hire,2018-10-15 20:35:17.984
Software Engineer – New Grad,Onsite Coding Question #1,af2beef8-a926-43fb-b691-7ca91dc15c9c,cfa46f0f-55fb-4ef0-846b-4be64b68e594,4 - Strong Hire,2018-10-15 18:58:36.240
Software Engineer – New Grad,Onsite Value Fit Question - B,af2beef8-a926-43fb-b691-7ca91dc15c9c,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-10-15 18:36:47.045
Software Engineer – New Grad,Phone Screen #2,af2beef8-a926-43fb-b691-7ca91dc15c9c,ad76ac92-cc68-40fa-8c74-509305f4a028,3 - Hire,2018-09-27 16:44:52.770
Software Engineer – New Grad,Phone Screen #2,af2beef8-a926-43fb-b691-7ca91dc15c9c,af2dc6f4-3ac9-45db-b6e6-eaf774240268,4 - Strong Hire,2018-09-12 18:55:47.966
Software Engineer – New Grad,Phone Screen #1,af2beef8-a926-43fb-b691-7ca91dc15c9c,4a1937ff-da77-42a0-af48-bc20834a6288,3 - Hire,2018-09-10 22:45:52.021
Software Engineer – New Grad,Onsite Value Fit Question - B,6b72072d-86ff-4865-bdd4-f47d1b32023d,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-10-23 02:45:58.264
Software Engineer – New Grad,Onsite Coding Question #1,6b72072d-86ff-4865-bdd4-f47d1b32023d,ff633951-6cee-4923-8ba0-87431471b328,4 - Strong Hire,2018-10-23 01:49:41.620
Software Engineer – New Grad,Onsite Coding Question #2,6b72072d-86ff-4865-bdd4-f47d1b32023d,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-10-22 20:48:50.150
Software Engineer – New Grad,Onsite Value Fit Question - D,6b72072d-86ff-4865-bdd4-f47d1b32023d,1dedfff4-60c6-4262-93d2-693db5ad64dd,4 - Strong Hire,2018-10-22 19:01:36.886
Software Engineer – New Grad,Phone Screen #2,6b72072d-86ff-4865-bdd4-f47d1b32023d,2c3b16db-568d-485b-af19-869ec3864d3d,3 - Hire,2018-10-01 22:23:27.950
Software Engineer – New Grad,Phone Screen #2,6b72072d-86ff-4865-bdd4-f47d1b32023d,214a9342-7395-455d-a4c0-66ae5741f5e9,3 - Hire,2018-10-01 21:08:48.354
Software Engineer – New Grad,Phone Screen #1,6b72072d-86ff-4865-bdd4-f47d1b32023d,5983bf10-f2c8-4aad-b615-6c4c30201072,4 - Strong Hire,2018-09-22 14:15:15.492
Software Engineer – New Grad,Recruiter Phone Screen,6b72072d-86ff-4865-bdd4-f47d1b32023d,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-09-12 17:51:37.190
Software Engineer – New Grad,Onsite Value Fit Question - C,6025fa68-93f1-435f-8007-89680669191f,e2163b5a-b9bc-49f4-92c2-afec04f5ae09,3 - Hire,2018-11-05 23:02:56.421
Software Engineer – New Grad,Onsite Value Fit Question - B,6025fa68-93f1-435f-8007-89680669191f,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-11-05 22:33:16.932
Software Engineer – New Grad,Onsite Coding Question #1,6025fa68-93f1-435f-8007-89680669191f,2c3b16db-568d-485b-af19-869ec3864d3d,4 - Strong Hire,2018-11-05 22:31:49.678
Software Engineer – New Grad,Onsite Coding Question #2,6025fa68-93f1-435f-8007-89680669191f,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-11-05 22:25:36.610
Software Engineer – New Grad,Onsite Coding Question #1,6025fa68-93f1-435f-8007-89680669191f,4a1937ff-da77-42a0-af48-bc20834a6288,4 - Strong Hire,2018-11-05 21:09:46.173
Software Engineer – New Grad,Onsite Coding Question #2,6025fa68-93f1-435f-8007-89680669191f,522b9494-0bc1-4f68-8123-f63a9af90a26,3 - Hire,2018-11-05 20:26:11.944
Software Engineer – New Grad,Phone Screen #2,6025fa68-93f1-435f-8007-89680669191f,52209d66-bf7f-4cca-9c6b-2c633948bf35,4 - Strong Hire,2018-10-23 17:59:31.394
Software Engineer – New Grad,Phone Screen #1,6025fa68-93f1-435f-8007-89680669191f,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-10-17 16:39:05.905
Software Engineer – New Grad,Phone Screen #1,6025fa68-93f1-435f-8007-89680669191f,fea3236e-92eb-4bb9-87a5-81af670fd86a,3 - Hire,2018-10-16 21:32:36.899
Software Engineer – Intern,Onsite Coding Question #2,a99c3caa-9605-43cd-a7e3-7b76804b68d6,522b9494-0bc1-4f68-8123-f63a9af90a26,4 - Strong Hire,2018-09-24 19:00:44.557
Software Engineer – Intern,Onsite Value Fit Question - B,a99c3caa-9605-43cd-a7e3-7b76804b68d6,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-09-22 01:26:23.448
Software Engineer – Intern,Onsite Coding Question #2,a99c3caa-9605-43cd-a7e3-7b76804b68d6,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-09-22 00:44:59.072
Software Engineer – Intern,Onsite Coding Question #1,a99c3caa-9605-43cd-a7e3-7b76804b68d6,e0f3e92c-39e2-4839-af33-b37cd10a84bc,3 - Hire,2018-09-21 22:50:24.934
Software Engineer – Intern,Onsite Value Fit Question - A,a99c3caa-9605-43cd-a7e3-7b76804b68d6,5983bf10-f2c8-4aad-b615-6c4c30201072,4 - Strong Hire,2018-09-21 22:36:46.870
Software Engineer – Intern,Onsite Coding Question #1,a99c3caa-9605-43cd-a7e3-7b76804b68d6,52209d66-bf7f-4cca-9c6b-2c633948bf35,3 - Hire,2018-09-21 22:11:41.784
Software Engineer – Intern,Phone Screen #2,a99c3caa-9605-43cd-a7e3-7b76804b68d6,df5de17b-fd9f-45ac-8db2-7bd61d06feec,3 - Hire,2018-09-14 23:09:20.297
Software Engineer – Intern,Phone Screen #1,a99c3caa-9605-43cd-a7e3-7b76804b68d6,5a616cfd-b027-4313-972d-ac514544e7b7,4 - Strong Hire,2018-09-11 17:50:19.398
Software Engineer – Intern,Onsite Coding Question #1,caf326a4-b6ed-4dcb-a08a-e6daefe829f1,cfa46f0f-55fb-4ef0-846b-4be64b68e594,4 - Strong Hire,2019-01-17 22:28:38.240
Software Engineer – Intern,Onsite Value Fit Question - A,caf326a4-b6ed-4dcb-a08a-e6daefe829f1,5983bf10-f2c8-4aad-b615-6c4c30201072,2 - No Hire,2019-01-17 21:45:19.714
Software Engineer – Intern,Onsite Value Fit Question - C,caf326a4-b6ed-4dcb-a08a-e6daefe829f1,e2163b5a-b9bc-49f4-92c2-afec04f5ae09,3 - Hire,2019-01-17 18:43:49.549
Software Engineer – Intern,Onsite Coding Question #2,caf326a4-b6ed-4dcb-a08a-e6daefe829f1,0e5bd2a1-323e-415f-b336-cde838ccadcb,3 - Hire,2019-01-17 18:15:38.730
Software Engineer – Intern,Onsite Coding Question #1,caf326a4-b6ed-4dcb-a08a-e6daefe829f1,214a9342-7395-455d-a4c0-66ae5741f5e9,4 - Strong Hire,2019-01-17 18:11:28.439
Software Engineer – Intern,Phone Screen #2,caf326a4-b6ed-4dcb-a08a-e6daefe829f1,2a1eafce-83dc-42d4-b423-096120f12dfb,3 - Hire,2018-12-21 22:06:15.789
Software Engineer – Intern,Phone Screen #1,caf326a4-b6ed-4dcb-a08a-e6daefe829f1,52209d66-bf7f-4cca-9c6b-2c633948bf35,4 - Strong Hire,2018-12-12 19:58:02.885
Software Engineer – Intern,Onsite Coding Question #2,5489d0a0-605c-4917-9985-96a9ffe5061d,df5de17b-fd9f-45ac-8db2-7bd61d06feec,4 - Strong Hire,2018-10-15 22:14:18.006
Software Engineer – Intern,Onsite Coding Question #2,5489d0a0-605c-4917-9985-96a9ffe5061d,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-10-15 22:06:12.388
Software Engineer – Intern,Onsite Value Fit Question - B,5489d0a0-605c-4917-9985-96a9ffe5061d,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-10-15 20:08:44.263
Software Engineer – Intern,Onsite Value Fit Question - A,5489d0a0-605c-4917-9985-96a9ffe5061d,5983bf10-f2c8-4aad-b615-6c4c30201072,3 - Hire,2018-10-15 19:24:53.153
